title,mrp,sellingPrice,specialPrice,productUrl,productBrand,inStock,codAvailable,offers,discount,shippingCharges
Al-Hayat Oudh Hayat Floral Attar(Oud (agarwood)),699.0,699.0,649.0,http://www.flipkart.com/al-hayat-oudh-hayat-floral-attar/p/itmfhzzxfxuykw6m?pid=ATTFHUYEGYEGAAKA,Al-Hayat,true,true,,14,0.0
Al-Hayat Peach Floral Attar(Fruity),599.0,599.0,549.0,http://www.flipkart.com/al-hayat-peach-floral-attar/p/itmfhzrqzdhpvewj?pid=ATTFHUZZ3J5XWTJ5,Al-Hayat,true,true,,16,0.0
Al-Hayat Mukhallat Oudh Floral Attar(Oud (agarwood)),699.0,699.0,539.0,http://www.flipkart.com/al-hayat-mukhallat-oudh-floral-attar/p/itmfhzztsghdefgp?pid=ATTFHVFT5FGSB7ZF,Al-Hayat,true,true,,14,0.0
Al-Hayat NRI Floral Attar(Spicy),699.0,699.0,699.0,http://www.flipkart.com/al-hayat-nri-floral-attar/p/itmfhzzsvtdzghxn?pid=ATTFHUYHN49R2WHE,Al-Hayat,true,true,,14,0.0
Al-Hayat Oudh Ateeq Herbal Attar(Dehn el oud),699.0,699.0,613.0,http://www.flipkart.com/al-hayat-oudh-ateeq-herbal-attar/p/itmfhzzsu4ngeznc?pid=ATTFHVFHBG3ENAYA,Al-Hayat,true,true,,14,0.0
Al-Hayat White Oud Floral Attar(Oud (agarwood)),499.0,499.0,474.0,http://www.flipkart.com/al-hayat-white-oud-floral-attar/p/itmfhzzr2gjy2brt?pid=ATTFHVFHAGBZYRRC,Al-Hayat,true,true,,20,0.0
Al-Hayat Desire Floral Attar(Citrus),499.0,499.0,499.0,http://www.flipkart.com/al-hayat-desire-floral-attar/p/itmfhzzqdvtfnsju?pid=ATTFHV2YZAWQWCRH,Al-Hayat,true,true,,20,0.0
Al-Hayat Kohinoor Floral Attar(Woody),499.0,499.0,499.0,http://www.flipkart.com/al-hayat-kohinoor-floral-attar/p/itmfhzzw8tmxxfh4?pid=ATTFHUYFTN3GAQZM,Al-Hayat,true,true,,20,0.0
Al-Hayat Sakura Floral Attar(Citrus),499.0,499.0,499.0,http://www.flipkart.com/al-hayat-sakura-floral-attar/p/itmfhzztxzggh8cx?pid=ATTFHVFEZCASPSRW,Al-Hayat,true,true,,20,0.0
Al-Hayat Oudh Farhan Floral Attar(Oud (agarwood)),799.0,799.0,799.0,http://www.flipkart.com/al-hayat-oudh-farhan-floral-attar/p/itmfhzzqujtdzzxb?pid=ATTFHVFKBKZJJ3GA,Al-Hayat,true,true,,12,0.0
Al-Hayat Jorium Herbal Attar(Spicy),399.0,399.0,399.0,http://www.flipkart.com/al-hayat-jorium-herbal-attar/p/itmfhzzrf5zzrh2g?pid=ATTFHVFTQNPWABFN,Al-Hayat,true,true,,25,0.0
Al-Hayat Fantasia Floral Attar(Spicy),799.0,799.0,749.0,http://www.flipkart.com/al-hayat-fantasia-floral-attar/p/itmfhzzturhmftyv?pid=ATTFHUZEZZKFJGPX,Al-Hayat,true,true,,12,0.0
Al-Hayat Brutus Floral Attar(Spicy),399.0,399.0,399.0,http://www.flipkart.com/al-hayat-brutus-floral-attar/p/itmfhzztzwwfet3u?pid=ATTFHUZDQ8ZQGRPN,Al-Hayat,true,true,,25,0.0
Al-Hayat Nadir Floral Attar(Blends (mukhallat)),599.0,599.0,549.0,http://www.flipkart.com/al-hayat-nadir-floral-attar/p/itmfhzzpzsqt9zpg?pid=ATTFHVFXKVMFC6TY,Al-Hayat,true,true,,16,0.0
Al-Hayat Weekend Floral Attar(Citrus),399.0,399.0,399.0,http://www.flipkart.com/al-hayat-weekend-floral-attar/p/itmfhzzq4jf9ykhe?pid=ATTFHVFVBXAAMHDS,Al-Hayat,true,true,,25,0.0
Al-Hayat Aziza Floral Attar(Citrus),799.0,799.0,699.0,http://www.flipkart.com/al-hayat-aziza-floral-attar/p/itmfhzzscuc8zza2?pid=ATTFHV2YC43TXZP8,Al-Hayat,true,true,,12,0.0
Al-Hayat Draker Floral Attar(Spicy),499.0,499.0,499.0,http://www.flipkart.com/al-hayat-draker-floral-attar/p/itmfhzzw4v3umcwg?pid=ATTFHVFH6XDPG4YB,Al-Hayat,true,true,,20,0.0
Al-Hayat ISM Floral Attar(Spicy),599.0,599.0,549.0,http://www.flipkart.com/al-hayat-ism-floral-attar/p/itmfhzzrhutruqsz?pid=ATTFHVYX9NS3KDGU,Al-Hayat,true,true,,16,0.0
Al-Hayat Shabab Floral Attar(Blends (mukhallat)),599.0,599.0,549.0,http://www.flipkart.com/al-hayat-shabab-floral-attar/p/itmfhzzsnayjzgzy?pid=ATTFHVYZZCSNMC28,Al-Hayat,true,true,,16,0.0
Al-Hayat Meezan Floral Attar(Blends (mukhallat)),599.0,599.0,549.0,http://www.flipkart.com/al-hayat-meezan-floral-attar/p/itmfhzzt67rdbwzy?pid=ATTFHVYBGCHAJQKY,Al-Hayat,true,true,,16,0.0
Al-Hayat M' Lord Floral Attar(Spicy),399.0,399.0,364.0,http://www.flipkart.com/al-hayat-m-lord-floral-attar/p/itmfhzzrzhjzpuzc?pid=ATTFHVYZWMHTDAH3,Al-Hayat,true,true,,25,0.0
Al-Hayat Misk Al Oudh Herbal Attar(Oud (agarwood)),999.0,999.0,899.0,http://www.flipkart.com/al-hayat-misk-al-oudh-herbal-attar/p/itmfhzzqu3dyg4ap?pid=ATTFHVFX7RG59HAK,Al-Hayat,true,true,,0,0.0
Al-Hayat Kashmiri Oudh Herbal Attar(Oud (agarwood)),599.0,599.0,579.0,http://www.flipkart.com/al-hayat-kashmiri-oudh-herbal-attar/p/itmfhzzy6nhv3cvz?pid=ATTFHV2YBJ6BEZSK,Al-Hayat,true,true,,16,0.0
Al-Hayat Nova Floral Attar(Sandalwood),399.0,399.0,329.0,http://www.flipkart.com/al-hayat-nova-floral-attar/p/itmfhzzs6mwghzwm?pid=ATTFHUZACZABNAPN,Al-Hayat,true,true,,25,0.0
Al-Hayat Mukhallat Jabir Floral Attar(Oud (agarwood)),999.0,999.0,899.0,http://www.flipkart.com/al-hayat-mukhallat-jabir-floral-attar/p/itmfhzzzkhzn6rgg?pid=ATTFHUXZN9WGY9CX,Al-Hayat,true,true,,0,0.0
Al-Hayat Mukhallat Qadi Floral Attar(Blends (mukhallat)),999.0,999.0,899.0,http://www.flipkart.com/al-hayat-mukhallat-qadi-floral-attar/p/itmfhzzr6znff8gf?pid=ATTFHV2YRTM2DYKR,Al-Hayat,true,true,,0,0.0
Amir And Sons SHOOK LONG LASTING NON ALCOHOLIC 12 ML Floral Attar(White Water Lily),500.0,500.0,249.0,http://www.flipkart.com/amir-sons-shook-long-lasting-non-alcoholic-12-ml-floral-attar/p/itmfgfn8nwptuqzv?pid=ATTFHZY5ZPQ6PAUY,Amir And Sons,true,true,,55,0.0
Amir and Sons MK OUDH ATTAR 12ML LONG LASTING NON ALCOHOLIC Floral Attar(Oud (agarwood)),700.0,700.0,349.0,http://www.flipkart.com/amir-sons-mk-oudh-attar-12ml-long-lasting-non-alcoholic-floral/p/itmed0c256a89028?pid=ATTFG95FQTVYRYDW,Amir and Sons,true,true,,50,0.0
Amir and Sons MK RAYMAN (WHITE SAFFRON) ATTAR NON ALCOHOLIC LONG LASTING Floral Attar(Saffron),899.0,899.0,349.0,http://www.flipkart.com/amir-sons-mk-rayman-white-saffron-attar-non-alcoholic-long-lasting-floral/p/itm02cdebee670d4?pid=ATTFG96YAFMDW3ZU,Amir and Sons,true,true,,50,0.0
AMIR AND SONS MARINE ATTAR NON ALCOHOLIC Floral Attar(Amber),999.0,999.0,329.0,http://www.flipkart.com/amir-sons-marine-attar-non-alcoholic-floral/p/itm9d7b6e5b20ab5?pid=ATTFGERCGH23EGTS,AMIR AND SONS,true,true,,55,0.0
Amir and Sons BOLD FRENCH ATTAR NON ALCOHOLIC Floral Attar(Blue Lotus),500.0,500.0,249.0,http://www.flipkart.com/amir-sons-bold-french-attar-non-alcoholic-floral/p/itmf2b55d522b2a1?pid=ATTFGES7EF9K5A8C,Amir and Sons,true,true,,60,0.0
Amir and Sons SEA FRENCH ATTAR NON ALCOHOLIC LONG LASTING Floral Attar(Mitti),999.0,999.0,399.0,http://www.flipkart.com/amir-sons-sea-french-attar-non-alcoholic-long-lasting-floral/p/itm72227001f96fb?pid=ATTFGESDHKJTNFPS,Amir and Sons,true,true,,60,0.0
Amir and Sons CONQUER FOR MEN ATTAR NON ALCOHOLIC LONG LASTING Floral Attar(Musk Arabia),899.0,899.0,399.0,http://www.flipkart.com/amir-sons-conquer-men-attar-non-alcoholic-long-lasting-floral/p/itmae752fc52ec9f?pid=ATTFGFWQHVFEBCCZ,Amir and Sons,true,true,,55,0.0
Amir and Sons CONQUER FOR MEN ATTAR NON ALCOHOLIC LONG LASTING Floral Attar(Musk Arabia),899.0,899.0,217.0,http://www.flipkart.com/amir-sons-conquer-men-attar-non-alcoholic-long-lasting-floral/p/itmae752fc52ec9f?pid=ATTFGFWQHVFEBCCZ,Amir and Sons,true,true,,55,0.0
Amir and Sons WISHAL FOR MEN ATTAR NON ALCOHOLIC Floral Attar(Woody),500.0,500.0,329.0,http://www.flipkart.com/amir-sons-wishal-men-attar-non-alcoholic-floral/p/itm666c2d594a8b5?pid=ATTFGG3RMSQGJ5BU,Amir and Sons,true,true,,55,0.0
Al Nuaim SWIJSA02 Floral Attar(Floral),150.0,150.0,83.0,http://www.flipkart.com/al-nuaim-swijsa02-floral-attar/p/itmabefb661b0c0d?pid=ATTFGFQMJKZKN9ZB,Al Nuaim,true,true,,50,80.0
Al Nuaim MAKJSA10 Floral Attar(Floral),150.0,150.0,85.0,http://www.flipkart.com/al-nuaim-makjsa10-floral-attar/p/itmcef22b5dddfb8?pid=ATTFGFQMFEFHF2UJ,Al Nuaim,true,true,,50,80.0
Al Nuaim HAJJSA5 Floral Attar(Floral),150.0,150.0,80.0,http://www.flipkart.com/al-nuaim-hajjsa5-floral-attar/p/itm117bb17d13a45?pid=ATTFGFPYMHFXJGHE,Al Nuaim,true,true,,50,80.0
Al Nuaim ROYJSA3 Floral Attar(Floral),150.0,150.0,102.0,http://www.flipkart.com/al-nuaim-royjsa3-floral-attar/p/itma6d6716698567?pid=ATTFGFPXPUP9SYVT,Al Nuaim,true,true,,50,80.0
KAZIMA Motia Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Floral),4118.0,4118.0,2884.0,http://www.flipkart.com/kazima-motia-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9tnw4ugqe?pid=ATTEZAX96VAGKZUZ,KAZIMA,true,true,,29,52.0
ReBuy Woody Attar Itra Long Lasting Alcohol Free Unisex Perfume 3 ML Herbal Attar(Woody),599.0,599.0,250.0,http://www.flipkart.com/rebuy-woody-attar-itra-long-lasting-alcohol-free-unisex-perfume-3-ml-herbal/p/itmfc8sxff4gwkah?pid=ATTFC7GHPHPTRFWZ,ReBuy,true,true,,50,60.0
KAZIMA Shamama Perfume For Unisex - Pure Natural Undiluted (Non-Alcoholic) Floral Attar(Shamana),8832.0,8832.0,6430.0,http://www.flipkart.com/kazima-shamama-perfume-unisex-pure-natural-undiluted-non-alcoholic-floral-attar/p/itmezax9mw8vug67?pid=ATTEZAX9PGQEGZWG,KAZIMA,true,true,,27,52.0
ReBuy 43643614 Herbal Attar(Sandalwood),599.0,599.0,250.0,http://www.flipkart.com/rebuy-43643614-herbal-attar/p/itmfc3p4yc4zzqcy?pid=ATTFCFXBEGXWMXK5,ReBuy,true,true,,50,60.0
ReBuy Real Rajnigandha Attar Floral Attar(Tuberose/Rajniganda),600.0,600.0,295.0,http://www.flipkart.com/rebuy-real-rajnigandha-attar-floral/p/itmfbt9vgzp6589a?pid=ATTFBT9VEGGFTR7K,ReBuy,true,true,,26,60.0
Al-Rehab Champion Black Floral Attar(Musk),370.0,370.0,160.0,http://www.flipkart.com/al-rehab-champion-black-floral-attar/p/itmffyxz2ppyjf2c?pid=ATTFFYXZRDAH2DYJ,Al-Rehab,true,true,,49,55.0
KAZIMA Juhi  Perfume - Pure Natural (Non-Alcoholic) Floral Attar(Juhi),1032.0,1032.0,689.0,http://www.flipkart.com/kazima-juhi-perfume-pure-natural-non-alcoholic-floral-attar/p/itmezax9nzbtzxbh?pid=ATTEZAX9HRZ9HKHM,KAZIMA,true,true,,33,52.0
KAZIMA Mitti Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Mitti),4118.0,4118.0,2884.0,http://www.flipkart.com/kazima-mitti-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9fnvvpuxz?pid=ATTEZAX9EFTVN2VZ,KAZIMA,true,true,,29,52.0
ReBuy Fruity Attar Itra Herbal Attar(Fruity),599.0,599.0,250.0,http://www.flipkart.com/rebuy-fruity-attar-itra-herbal/p/itmfbubydxfqzxxz?pid=ATTFBSYUUR7FGHVX,ReBuy,true,true,,50,60.0
ReBuy Citrus Attar Itra Herbal Attar(Citrus),599.0,599.0,250.0,http://www.flipkart.com/rebuy-citrus-attar-itra-herbal/p/itmfbt9vhvgzztwz?pid=ATTFBQTF6GJ5WHYT,ReBuy,true,true,,50,0.0
PRZ Genda Attar Roll-on For Unisex (10 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Genda/Merigold),404.0,404.0,290.0,http://www.flipkart.com/prz-genda-attar-roll-on-unisex-10-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral/p/itmff24z9ckunhtm?pid=ATTFFFFAYEXZZTBX,PRZ,true,true,,19,52.0
ReBuy Kewra Attar Itra Floral Attar(Kewda),600.0,600.0,250.0,http://www.flipkart.com/rebuy-kewra-attar-itra-floral/p/itmfbt9xgtf7gz5z?pid=ATTFBQS6M3RZJY6K,ReBuy,true,true,,42,60.0
Arochem Deewan ae khas Ethena Fantasia Mushk Ae Bahar Combo Floral Attar(Floral),999.0,999.0,395.0,http://www.flipkart.com/arochem-deewan-ae-khas-ethena-fantasia-mushk-bahar-combo-floral-attar/p/itmendfa3yt32w3e?pid=ATTENDFAFHDCAVCH,Arochem,true,true,,60,50.0
arochem FRGATACMGT6 Herbal Attar(Amber),750.0,750.0,200.0,http://www.flipkart.com/arochem-frgatacmgt6-herbal-attar/p/itmf6unyjskpppfp?pid=ATTF6UNY8BFPHGFU,arochem,true,true,,72,52.0
ReBuy Musk Attar Itra Long Lasting Alcohol Free Unisex Perfume 3 ML Floral Attar(Musk),600.0,600.0,299.0,http://www.flipkart.com/rebuy-musk-attar-itra-long-lasting-alcohol-free-unisex-perfume-3-ml-floral/p/itmfbzhfg6bgpegd?pid=ATTFBHFESS25EGWC,ReBuy,true,true,,42,60.0
Susegad - The Fragrance of Goa MUKHALLAT - E - AMEER Floral Attar(Blends (mukhallat)),299.0,299.0,299.0,http://www.flipkart.com/susegad-fragrance-goa-mukhallat-e-ameer-floral-attar/p/itmfhtevfpauuetm?pid=ATTFHT75GDTUFHHF,Susegad - The Fragrance of Goa,true,true,,0,65.0
Susegad - The Fragrance of Goa FITRAT - E - HIND Floral Attar(Floral),299.0,299.0,299.0,http://www.flipkart.com/susegad-fragrance-goa-fitrat-e-hind-floral-attar/p/itmfhtev3f26v2kb?pid=ATTFHT6X8DMMH6ZW,Susegad - The Fragrance of Goa,true,true,,0,65.0
ReBuy Islamic bakhur Attar Itra Long Lasting Alcohol Free Unisex Perfume 3 ML Herbal Attar(Islamic Bakhur),599.0,599.0,295.0,http://www.flipkart.com/rebuy-islamic-bakhur-attar-itra-long-lasting-alcohol-free-unisex-perfume-3-ml-herbal/p/itmfc798phdf5zqy?pid=ATTFC77M2RC774YF,ReBuy,true,true,,50,60.0
Al Nuaim Romance Floral Attar(Floral),299.0,299.0,230.0,http://www.flipkart.com/al-nuaim-romance-floral-attar/p/itmfa6fehvh7fxad?pid=ATTFA6FEBBFQH8TJ,Al Nuaim,true,true,,76,55.0
ReBuy Tuberose/Rajniganda Herbal Attar(Tuberose/Rajniganda),599.0,599.0,250.0,http://www.flipkart.com/rebuy-tuberose-rajniganda-herbal-attar/p/itmfcff57nhgqtev?pid=ATTFBZNTPMTVGGDV,ReBuy,true,true,,50,60.0
ReBuy Musk Attar Floral Attar(Musk),600.0,600.0,250.0,http://www.flipkart.com/rebuy-musk-attar-floral/p/itmfbt9hhyw7cwqn?pid=ATTFBQS9MFDFK6RK,ReBuy,true,true,,51,60.0
Arochem Aro Charming Black Jack Combo Floral Attar(Floral),395.0,395.0,304.0,http://www.flipkart.com/arochem-aro-charming-black-jack-combo-floral-attar/p/itmendffcgszagbn?pid=ATTENDFF6AHEU3GZ,Arochem,true,true,,69,50.0
ReBuy Lasting Attar Perfume Unisex (Alcohol Free) (Genda (Zafri) Floral Attar(Zafari),600.0,600.0,300.0,http://www.flipkart.com/rebuy-lasting-attar-perfume-unisex-alcohol-free-genda-zafri-floral/p/itmfbyh5zahfhknp?pid=ATTFBXGGDWZCXAXG,ReBuy,true,true,,26,60.0
Almas 2017 Floral Attar(Floral),199.0,199.0,148.0,http://www.flipkart.com/almas-2017-floral-attar/p/itmex2ftzahmgbua?pid=ATTEX2FTYESYTQH5,Almas,true,true,,39,65.0
Arochem Aro PDS Black Jack Combo Floral Attar(Rose),599.0,599.0,225.0,http://www.flipkart.com/arochem-aro-pds-black-jack-combo-floral-attar/p/itmendf5qcevfjgm?pid=ATTENDF54PEP9VGH,Arochem,true,true,,61,65.0
PRZ Hina Ambari Attar Roll-on For Unisex (10 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Floral),407.0,407.0,260.0,http://www.flipkart.com/prz-hina-ambari-attar-roll-on-unisex-10-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral/p/itmfffdyu7xckxmg?pid=ATTFFYP8PEMZZCJE,PRZ,true,true,,20,52.0
Zia RED ROSE and D'LOVE Special Malaysian Edition Floral Attar(Floral),770.0,770.0,299.0,http://www.flipkart.com/zia-red-rose-d-love-special-malaysian-floral-attar/p/itmfhz2yre3kgazh?pid=ATTFHZYZF3CUYD7R,Zia,true,true,,57,29.0
Susegad - The Fragrance of Goa FANTASIA Floral Attar(Floral),249.0,249.0,249.0,http://www.flipkart.com/susegad-fragrance-goa-fantasia-floral-attar/p/itmfhsmf6nchqeze?pid=ATTFHSEVFVFJ4AHB,Susegad - The Fragrance of Goa,true,true,,0,65.0
Susegad - The Fragrance of Goa KESAR CHANDAN Herbal Attar(Zafari),399.0,399.0,399.0,http://www.flipkart.com/susegad-fragrance-goa-kesar-chandan-herbal-attar/p/itmfhsmfbhggnpeq?pid=ATTFHSEZ2GHMNEVB,Susegad - The Fragrance of Goa,true,true,,0,65.0
Al-Rehab SHAIKHAH Imported ORIGINAL UAE Floral Attar(Floral),385.0,385.0,245.0,http://www.flipkart.com/al-rehab-shaikhah-imported-original-uae-floral-attar/p/itmc15ef08e5059b?pid=ATTFGKGT7XCZFHTG,Al-Rehab,true,true,,36,45.0
Amir and Sons OUDH E SOYUTI PREMIUM OUDH FROM THE HOUSE OF AMIR & SONS Floral Attar(Dehn el oud),1299.0,1299.0,649.0,http://www.flipkart.com/amir-sons-oudh-e-soyuti-premium-house-floral-attar/p/itm2110302753ce5?pid=ATTFGTA4GHUDBVVH,Amir and Sons,true,true,,50,0.0
Almas OPEN BLACK and ASEEL UAE fascinating fragrance pocket ( PACK OF 2 ) Floral Attar(Floral),770.0,770.0,150.0,http://www.flipkart.com/almas-open-black-aseel-uae-fascinating-fragrance-pocket-pack-2-floral-attar/p/itmfa946943e7068?pid=ATTFGVNEJGPASZGG,Almas,true,true,,57,29.0
Almas WHITE OUDH and ASEEL UAE fascinating fragrance pocket ( PACK OF 2 ) Floral Attar(Floral),770.0,770.0,235.0,http://www.flipkart.com/almas-white-oudh-aseel-uae-fascinating-fragrance-pocket-pack-2-floral-attar/p/itma12715c80936a?pid=ATTFGVNJNM9GH7KM,Almas,true,true,,57,29.0
Al Nuaim ATTAR Floral Attar(Oud (agarwood)),500.0,500.0,155.0,http://www.flipkart.com/al-nuaim-attar-floral/p/itmcb03d768da41c?pid=ATTFGWHPHGYZGDPV,Al Nuaim,true,true,,70,65.0
ZIA Gule Laila 8ml A11 Floral Attar(Floral),599.0,599.0,151.0,http://www.flipkart.com/zia-gule-laila-8ml-a11-floral-attar/p/itmfe4cbb54a926b?pid=ATTFGV7HZQH454ZB,ZIA,true,true,,58,55.0
ZIA Sandal 3ml Roll-On Floral Attar(Sandalwood),349.0,349.0,103.0,http://www.flipkart.com/zia-sandal-3ml-roll-on-floral-attar/p/itm6487a1454f259?pid=ATTFGWKNVHBZNSQB,ZIA,true,true,,63,55.0
Almas DEEDS HOT WITH DEEDS AQUA AND DEEDS GOLD UAE fascinating Floral Attar(Floral),350.0,350.0,180.0,http://www.flipkart.com/almas-deeds-hot-aqua-gold-uae-fascinating-floral-attar/p/itm4206ec46e2677?pid=ATTFGWHZYNVMMCVT,Almas,true,true,,66,29.0
"pan asia specialities 10 ml Shakira , Smell Of Love and Alia Rich Fragrance Floral Attar(Natural)",699.0,699.0,549.0,http://www.flipkart.com/pan-asia-specialities-10-ml-shakira-smell-love-alia-rich-fragrance-floral-attar/p/itmfcd487b5f7258?pid=ATTFGXHXJCCRGYHH,pan asia specialities,true,true,,21,60.0
"Sanctified Khus Attar Perfume 10ML 100% pure natural, Non alcoholic perfume (pack of 2) Herbal Attar(Oud (agarwood))",830.0,830.0,395.0,http://www.flipkart.com/sanctified-khus-attar-perfume-10ml-100-pure-natural-non-alcoholic-pack-2-herbal/p/itmfffg33tsgby4x?pid=ATTFFEYVMAMSZFQT,Sanctified,true,true,,36,65.0
"Sanctified Mogra Attar Perfume 10ML 100% pure natural, Non alcoholic perfume (pack of 2) Herbal Attar(Mogra)",700.0,700.0,395.0,http://www.flipkart.com/sanctified-mogra-attar-perfume-10ml-100-pure-natural-non-alcoholic-pack-2-herbal/p/itmfffjgyzfgym4d?pid=ATTFFEXNGHQPZXUH,Sanctified,true,true,,20,65.0
ZIA Hajre E Aswad 8ml Roll-On Floral Attar(Sandalwood),549.0,549.0,135.0,http://www.flipkart.com/zia-hajre-e-aswad-8ml-roll-on-floral-attar/p/itm846a0f3d73494?pid=ATTFGZH3BGH3FWKR,ZIA,true,true,,59,50.0
Al Nuaim black oudh Floral Attar(Floral),499.0,499.0,153.0,http://www.flipkart.com/al-nuaim-black-oudh-floral-attar/p/itmfg72uv43djxvn?pid=ATTFG7YFURTTMXNT,Al Nuaim,true,true,,61,65.0
ZIA Zinnat 8ml Roll-On Floral Attar(Floral),423.0,423.0,199.0,http://www.flipkart.com/zia-zinnat-8ml-roll-on-floral-attar/p/itm7930e03999a59?pid=ATTFGWHN6HZYEFFP,ZIA,true,true,,54,50.0
ZIA Bust Classic 8ml Roll-On Herbal Attar(Musk),390.0,390.0,169.0,http://www.flipkart.com/zia-bust-classic-8ml-roll-on-herbal-attar/p/itm8220a99fb5616?pid=ATTFGZFXTCH8HYZG,ZIA,true,true,,60,50.0
SRF Ice Berg Floral Attar Floral Attar(Floral),186.0,186.0,129.0,http://www.flipkart.com/srf-ice-berg-floral-attar/p/itmc2a71fa0c79d3?pid=ATTFJ2CEH8DZYERY,SRF,true,true,,33,0.0
Al Nuaim oudh al ameer Floral Attar(Floral),599.0,599.0,189.0,http://www.flipkart.com/al-nuaim-oudh-ameer-floral-attar/p/itmfg7yzehnfwmdr?pid=ATTFG7YZUGDZVECN,Al Nuaim,true,true,,41,64.0
KAZIMA Nakh Choya  Perfume For Unisex - Pure Natural Undiluted Floral Attar(Floral),5856.0,5856.0,5354.0,http://www.flipkart.com/kazima-nakh-choya-perfume-unisex-pure-natural-undiluted-floral-attar/p/itmezax9mzdfr6zz?pid=ATTEZAX9G6JYEPYG,KAZIMA,true,true,,8,52.0
Al-Hayat Open Floral Attar(Spicy),599.0,599.0,499.0,http://www.flipkart.com/al-hayat-open-floral-attar/p/itmfhzzuzb4upwb4?pid=ATTFHUZM8644ZG4K,Al-Hayat,true,true,,16,0.0
Al Nuaim fawakeh classic Floral Attar(Fruity),399.0,399.0,87.0,http://www.flipkart.com/al-nuaim-fawakeh-classic-floral-attar/p/itmfg7xpvhkatbk3?pid=ATTFG7WA57ESSSWB,Al Nuaim,true,true,,61,65.0
ZIA D Love 3ml Roll-On Floral Attar(Floral),399.0,399.0,103.0,http://www.flipkart.com/zia-d-love-3ml-roll-on-floral-attar/p/itmce374dfc9c5e4?pid=ATTFGUFDEJHPCDH7,ZIA,true,true,,65,50.0
Amir and Sons BLUE WAVE LONG LASTING NON ALCOHOLIC ATTAR Floral Attar(White Lotus),899.0,899.0,249.0,http://www.flipkart.com/amir-sons-blue-wave-long-lasting-non-alcoholic-attar-floral/p/itmfg4zhchuppfka?pid=ATTFHZ5XXKHZGMXM,Amir and Sons,true,true,,61,0.0
Arochem Deewan ae khas Ethena Aura Combo Floral Attar(Floral),933.0,933.0,340.0,http://www.flipkart.com/arochem-deewan-ae-khas-ethena-aura-combo-floral-attar/p/itmejh8k8neqfyxz?pid=ATTEJH8KW7FRCKNC,Arochem,true,true,,62,50.0
ZIA Zoro 8ml Roll-On Floral Attar(Floral),398.0,398.0,145.0,http://www.flipkart.com/zia-zoro-8ml-roll-on-floral-attar/p/itm29f6fd91ddf25?pid=ATTFGWGFMKKGZVNS,ZIA,true,true,,60,0.0
ZIA Royal Touch 6ml Roll-On Herbal Attar(Musk),499.0,499.0,135.0,http://www.flipkart.com/zia-royal-touch-6ml-roll-on-herbal-attar/p/itmd9c2698b96908?pid=ATTFGWJEWHFMFMQE,ZIA,true,true,,60,0.0
ZIA Open Black 3ml Roll-On Floral Attar(Floral),397.0,397.0,109.0,http://www.flipkart.com/zia-open-black-3ml-roll-on-floral-attar/p/itm9f3a81b4331b4?pid=ATTFGUFADJR9ASTF,ZIA,true,true,,65,50.0
SRF Once More Floral Attar Floral Attar(Floral),186.0,186.0,129.0,http://www.flipkart.com/srf-once-more-floral-attar/p/itmaa8496019717d?pid=ATTFJ2DXNYUF4AYD,SRF,true,true,,33,0.0
Almas fragrance attar Floral Attar(Floral),770.0,770.0,250.0,http://www.flipkart.com/almas-fragrance-attar-floral/p/itm65685b0ed1e9a?pid=ATTFGUJ2G55ZFZY9,Almas,true,true,,57,29.0
GAURI SUGANDH 0003 Herbal Attar(Mitti),799.0,799.0,799.0,http://www.flipkart.com/gauri-sugandh-0003-herbal-attar/p/itme9911ae8b2bff?pid=ATTFGYQRXCWYAQQZ,GAURI SUGANDH,true,true,,0,65.0
ZIA Soft 8ml Roll-On Floral Attar(Floral),283.0,283.0,218.0,http://www.flipkart.com/zia-soft-8ml-roll-on-floral-attar/p/itmb961658d42a45?pid=ATTFGZWRMVC4KZMM,ZIA,true,true,,60,50.0
ZIA Touch Me 8ml Roll-On Floral Attar(Davana),499.0,499.0,199.0,http://www.flipkart.com/zia-touch-me-8ml-roll-on-floral-attar/p/itm2d43344418f06?pid=ATTFGZXFMVRHY7AJ,ZIA,true,true,,60,50.0
ZIA Musk E Amber 8ml Roll-On Herbal Attar(Musk),549.0,549.0,178.0,http://www.flipkart.com/zia-musk-e-amber-8ml-roll-on-herbal-attar/p/itm0a75b77fcf2d4?pid=ATTFGZGZWZHDMS5T,ZIA,true,true,,59,55.0
ZIA Jannatul Firdaus 3ml Roll-On Floral Attar(Jannat ul Firdaus),399.0,399.0,108.0,http://www.flipkart.com/zia-jannatul-firdaus-3ml-roll-on-floral-attar/p/itmc780584f1fa89?pid=ATTFGUEFYE628BAG,ZIA,true,true,,65,50.0
